anr,datum,legisjahr,rechtsform_name,titel_kurz_d,anzahl,beteiligung,annahme,volkja-proz,berecht,stimmen,gultig,leer,hauptgruppe,untergruppe,kleinstgruppe,br-pos,sr-pos,nr-pos,bv-pos,srja,srnein,nrja,nrnein,sammeltempo,p-fdp,p-sps,p-svp,p-mitte,p-evp,p-gps,p-glp,p-ucsp,p-pda,p-sd,p-edu,p-fps,p-lega,p-kvp,p-mcg,p-cvp,p-bdp,p-lps,p-ldu,p-poch,p-rep,p-eco,p-sgv,p-sbv,p-sgb,p-travs,p-sav,p-vsa,p-vpod,p-voev,p-tcs,p-vcs,p-acs,p-sbk,p-ssv,p-gem,p-kdk,p-kkjpd,p-gdk,p-ldk,p-vdk,p-sodk,p-endk,p-fdk,p-edk,p-bpuk,anneepolitique,curiavista-de,swissvoteslink,rechtsform
574.0,2013-09-22,2011-2015,Fakultatives Referendum,Arbeitsgesetz (Öffnungszeiten von Tankstellenshops),3,46.68,1.0,55.79,5195333.0,2425079.0,2374036.0,44254.0,Wirtschaft,Arbeit und Beschäftigung,Arbeitsbedingungen,1.0,1,1,1,29,11,128,59,732,1.0,2.0,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/27478,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090462,https://swissvotes.ch/vote/574.00,2
575.0,2013-11-24,2011-2015,Volksinitiative,Initiative «1:12 – Für gerechte Löhne»,3,53.63,0.0,34.7,5204062.0,2791082.0,2751717.0,31218.0,Wirtschaft,Arbeit und Beschäftigung,,2.0,2,2,2,10,28,56,130,213,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/14150,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20120017,https://swissvotes.ch/vote/575.00,3
576.0,2013-11-24,2011-2015,Volksinitiative,«Familieninitiative»,3,53.59,0.0,41.53,5204062.0,2788725.0,2744161.0,36312.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Familienpolitik,2.0,2,2,2,17,26,72,110,212,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/17925,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20120068,https://swissvotes.ch/vote/576.00,3
577.0,2013-11-24,2011-2015,Fakultatives Referendum,Änderung des Nationalstrassenabgabegesetzes (Autobahnvignette),3,53.61,0.0,39.54,5204062.0,2790051.0,2750116.0,31971.0,Verkehr & Infrastruktur,Strassenverkehr,,1.0,1,1,1,37,4,102,87,1107,1.0,5.0,2.0,,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/22767,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20120018,https://swissvotes.ch/vote/577.00,2
578.0,2014-02-09,2011-2015,Direkter Gegenentwurf,Finanzierung und Ausbau der Eisenbahninfrastruktur (FABI),3,56.23,1.0,62.02,5211681.0,2930777.0,2865054.0,56560.0,Verkehr & Infrastruktur,Schienenverkehr,,1.0,1,1,1,37,0,116,33,0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,,1.0,1.0,,,,,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/dossiers/223,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20120016,https://swissvotes.ch/vote/578.00,4
579.0,2014-02-09,2011-2015,Volksinitiative,Initiative «Abtreibungsfinanzierung ist Privatsache»,3,56.41,0.0,30.18,5211681.0,2940167.0,2892609.0,38655.0,Sozial- und Gesellschaftspolitik,Sozialversicherungen,Kranken- und Unfallversicherung,2.0,2,2,2,5,37,33,155,209,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,,1.0,,2.0,2.0,,,,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/30618,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20120052,https://swissvotes.ch/vote/579.00,3
580.0,2014-02-09,2011-2015,Volksinitiative,Initiative «Gegen Masseneinwanderung»,3,56.57,1.0,50.33,5211681.0,2948156.0,2908406.0,31094.0,Aussenpolitik,Europapolitik,,2.0,2,2,2,5,37,54,140,668,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,2.0,,,,,,,,,,https://anneepolitique.swiss/prozesse/33761,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20120098,https://swissvotes.ch/vote/580.00,3
581.0,2014-05-18,2011-2015,Direkter Gegenentwurf,Bundesbeschluss über die medizinische Grundversorgung,4,55.84,1.0,88.07,5221880.0,2915993.0,2817066.0,89196.0,Sozial- und Gesellschaftspolitik,Gesundheit,Gesundheitspolitik,1.0,1,1,1,43,0,140,49,0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,https://anneepolitique.swiss/prozesse/28797,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20110062,https://swissvotes.ch/vote/581.00,4
582.0,2014-05-18,2011-2015,Volksinitiative,Initiative «Pädophile sollen nicht mehr mit Kindern arbeiten dürfen»,4,56.17,1.0,63.53,5221880.0,2933259.0,2864526.0,59214.0,Staatsordnung,Rechtsordnung,Strafrecht,2.0,2,1,3,15,23,97,91,204,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/2002,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20120076,https://swissvotes.ch/vote/582.00,3
583.0,2014-05-18,2011-2015,Volksinitiative,«Mindestlohn-Initiative»,4,56.36,0.0,23.73,5221880.0,2942915.0,2897763.0,36192.0,Wirtschaft,Arbeit und Beschäftigung,Arbeitsbedingungen,2.0,2,2,2,12,29,56,137,309,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,2.0,2.0,,,,,,https://anneepolitique.swiss/prozesse/27025,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130014,https://swissvotes.ch/vote/583.00,3
584.0,2014-05-18,2011-2015,Fakultatives Referendum,Fonds zur Beschaffung des Kampfflugzeugs Gripen,4,56.32,0.0,46.59,5221880.0,2941136.0,2888487.0,43627.0,Sicherheitspolitik,Armee,Rüstung,1.0,1,1,1,25,17,119,71,667,1.0,2.0,1.0,,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/12094,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20120085,https://swissvotes.ch/vote/584.00,2
585.0,2014-09-28,2011-2015,Volksinitiative,Initiative «Schluss mit der MwSt-Diskriminierung des Gastgewerbes!»,2,46.96,0.0,28.48,5240134.0,2460809.0,2403390.0,49610.0,Öffentliche Finanzen,Steuerwesen,Indirekte Steuern,2.0,2,2,2,13,22,82,99,223,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,,,,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/18601,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20120074,https://swissvotes.ch/vote/585.00,3
586.0,2014-09-28,2011-2015,Volksinitiative,Initiative «Für eine öffentliche Krankenkasse»,2,47.18,0.0,38.16,5240134.0,2472295.0,2445048.0,20087.0,Sozial- und Gesellschaftspolitik,Sozialversicherungen,Kranken- und Unfallversicherung,2.0,2,2,2,12,27,62,132,243,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,5.0,,,,,,,,https://anneepolitique.swiss/prozesse/30425,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130079,https://swissvotes.ch/vote/586.00,3
587.0,2014-11-30,2011-2015,Volksinitiative,Initiative zur Abschaffung der Pauschalbesteuerung,3,49.9,0.0,40.8,5247512.0,2618768.0,2581239.0,29634.0,Öffentliche Finanzen,Steuerwesen,Steuersystem,2.0,2,2,2,13,30,62,135,188,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,,2.0,,,,,,,,2.0,,,https://anneepolitique.swiss/prozesse/18024,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130057,https://swissvotes.ch/vote/587.00,3
588.0,2014-11-30,2011-2015,Volksinitiative,Initiative «Stopp der Überbevölkerung – zur Sicherung der natürlichen Lebensgrundlagen»,3,49.98,0.0,25.9,5247512.0,2622700.0,2591553.0,23261.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Migrations- und Integrationspolitik,2.0,2,2,2,1,44,3,190,218,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,,,,,2.0,2.0,2.0,,2.0,,,,,,,,https://anneepolitique.swiss/prozesse/27806,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130086,https://swissvotes.ch/vote/588.00,3
589.0,2014-11-30,2011-2015,Volksinitiative,Gold-Initiative,3,49.81,0.0,22.72,5247512.0,2613900.0,2554665.0,50830.0,Wirtschaft,Finanzwesen,Geld- und Währungspolitik,2.0,2,2,2,2,43,22,156,194,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,,,,,2.0,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,2.0,,,https://anneepolitique.swiss/prozesse/14937,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130093,https://swissvotes.ch/vote/589.00,3
590.0,2015-03-08,2011-2015,Volksinitiative,Initiative für steuerfreie Kinderzulagen,2,42.07,0.0,24.58,5254965.0,2210891.0,2187904.0,16702.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Familienpolitik,2.0,2,2,2,13,32,35,159,215,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/55407,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130084,https://swissvotes.ch/vote/590.00,3
591.0,2015-03-08,2011-2015,Volksinitiative,Initiative «Energie- statt Mehrwertsteuer»,2,42.06,0.0,8.03,5254965.0,2210121.0,2185731.0,18169.0,Öffentliche Finanzen,Steuerwesen,Indirekte Steuern,2.0,2,2,2,3,40,27,171,196,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/19710,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130095,https://swissvotes.ch/vote/591.00,3
592.0,2015-06-14,2011-2015,Obligatorisches Referendum,Verfassungsbestimmung zur Fortpflanzungsmedizin und Gentechnologie im Humanbereich,4,43.51,1.0,61.93,5265120.0,2290993.0,2224478.0,59651.0,Sozial- und Gesellschaftspolitik,Gesundheit,Fortpflanzungsmedizin,1.0,1,1,1,34,8,160,31,0,1.0,5.0,2.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/32577,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130051,https://swissvotes.ch/vote/592.00,1
593.0,2015-06-14,2011-2015,Volksinitiative,Stipendieninitiative,4,43.45,0.0,27.46,5265120.0,2287555.0,2222195.0,58661.0,Bildung & Forschung,Hochschulen,,2.0,2,2,2,12,32,58,135,213,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,,,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/35137,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130058,https://swissvotes.ch/vote/593.00,3
594.0,2015-06-14,2011-2015,Volksinitiative,Initiative «Millionen-Erbschaften besteuern für unsere AHV»,4,43.71,0.0,28.96,5265120.0,2301320.0,2271833.0,23325.0,Öffentliche Finanzen,Steuerwesen,Direkte Steuern,2.0,2,2,2,9,34,60,135,201,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/18022,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130107,https://swissvotes.ch/vote/594.00,3
595.0,2015-06-14,2011-2015,Fakultatives Referendum,Radio- und Fernsehgesetz (Radio- und Fernsehabgabe),4,43.65,1.0,50.08,5265120.0,2297963.0,2253395.0,38136.0,"Kultur, Religion & Medien",Medien und Kommunikation,"Radio, Fernsehen, Elektronische Medien",1.0,1,1,1,28,14,109,85,941,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,1.0,,,,,1.0,2.0,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/55419,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130048,https://swissvotes.ch/vote/595.00,2
596.0,2016-02-28,2015-2019,Volksinitiative,Initiative «gegen die Heiratsstrafe»,4,63.25,0.0,49.16,5302873.0,3354019.0,3273376.0,69355.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Familienpolitik,2.0,2,2,2,20,25,85,107,218,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,,1.0,1.0,2.0,,,,,2.0,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,https://anneepolitique.swiss/prozesse/17931,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130085,https://swissvotes.ch/vote/596.00,3
597.0,2016-02-28,2015-2019,Volksinitiative,«Durchsetzungsinitiative»,4,63.73,0.0,41.15,5302873.0,3379567.0,3342063.0,27059.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Migrations- und Integrationspolitik,2.0,2,2,2,6,38,57,140,992,2.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,https://anneepolitique.swiss/dossiers/451,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130091,https://swissvotes.ch/vote/597.00,3
598.0,2016-02-28,2015-2019,Volksinitiative,Initiative «Keine Spekulation mit Nahrungsmitteln!»,4,62.91,0.0,40.07,5302873.0,3336178.0,3213723.0,110392.0,Wirtschaft,Finanzwesen,"Banken, Börsen, Versicherungen",2.0,2,2,2,11,31,58,130,213,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/15102,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20150021,https://swissvotes.ch/vote/598.00,3
599.0,2016-02-28,2015-2019,Fakultatives Referendum,Sanierung Gotthard-Strassentunnel,4,63.47,1.0,57.01,5302873.0,3365568.0,3304249.0,50587.0,Verkehr & Infrastruktur,Strassenverkehr,Strassenbau,1.0,1,1,1,28,17,120,76,774,1.0,2.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,5.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,https://anneepolitique.swiss/dossiers/213,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130077,https://swissvotes.ch/vote/599.00,2
600.0,2016-06-05,2015-2019,Volksinitiative,Initiative «Pro Service public»,5,46.77,0.0,32.38,5313287.0,2485007.0,2422010.0,55409.0,Verkehr & Infrastruktur,Post,,2.0,2,2,2,0,43,0,196,228,2.0,2.0,2.0,,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,1.0,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,,,,,2.0,2.0,,,,,2.0,,,,,,https://anneepolitique.swiss/prozesse/55308,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20140038,https://swissvotes.ch/vote/600.00,3
601.0,2016-06-05,2015-2019,Volksinitiative,Initiative «Für ein bedingungsloses Grundeinkommen»,5,46.95,0.0,23.06,5313287.0,2494848.0,2466188.0,21596.0,Sozial- und Gesellschaftspolitik,Sozialversicherungen,,2.0,2,2,2,1,40,19,157,234,2.0,2.0,2.0,,2.0,1.0,2.0,,5.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,,,,,2.0,2.0,2.0,,5.0,,,,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/55037,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20140058,https://swissvotes.ch/vote/601.00,3
602.0,2016-06-05,2015-2019,Volksinitiative,Initiative «Für eine faire Verkehrsfinanzierung»,5,46.78,0.0,29.22,5313287.0,2485384.0,2429635.0,48284.0,Verkehr & Infrastruktur,Verkehrspolitik,,2.0,2,2,2,4,32,66,123,306,2.0,2.0,1.0,,2.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,,2.0,2.0,,,,,5.0,1.0,2.0,5.0,5.0,,,,2.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,https://anneepolitique.swiss/dossiers/212,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20140089,https://swissvotes.ch/vote/602.00,3
603.0,2016-06-05,2015-2019,Fakultatives Referendum,Fortpflanzungsmedizingesetz,5,46.68,1.0,62.42,5313287.0,2480345.0,2387735.0,84284.0,Sozial- und Gesellschaftspolitik,Gesundheit,Fortpflanzungsmedizin,1.0,1,1,1,26,10,123,66,581,1.0,5.0,2.0,,2.0,5.0,1.0,,2.0,2.0,2.0,3.0,5.0,2.0,,1.0,1.0,,,,,,,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/32577,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130051,https://swissvotes.ch/vote/603.00,2
604.0,2016-06-05,2015-2019,Fakultatives Referendum,Asylgesetz,5,46.79,1.0,66.78,5313287.0,2486032.0,2420683.0,57569.0,Sozial- und Gesellschaftspolitik,Gesellschaftsfragen,Asylpolitik,1.0,1,1,1,35,5,138,55,654,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,,3.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,https://anneepolitique.swiss/prozesse/55280,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20140063,https://swissvotes.ch/vote/604.00,2
605.0,2016-09-25,2015-2019,Volksinitiative,Initiative «Grüne Wirtschaft»,3,43.0,0.0,36.43,5329183.0,2291470.0,2250043.0,34746.0,Umwelt & Lebensraum,Umwelt,Umweltpolitik,2.0,2,2,2,13,31,62,128,205,2.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,1.0,,2.0,2.0,,,,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/25217,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20140019,https://swissvotes.ch/vote/605.00,3
606.0,2016-09-25,2015-2019,Volksinitiative,Initiative «AHVplus: für eine starke AHV»,3,43.13,0.0,40.6,5329183.0,2298492.0,2269407.0,22647.0,Sozial- und Gesellschaftspolitik,Sozialversicherungen,AHV,2.0,2,2,2,9,33,53,139,399,2.0,1.0,2.0,,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,,2.0,,2.0,2.0,,,,,2.0,2.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/31352,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20140087,https://swissvotes.ch/vote/606.00,3
607.0,2016-09-25,2015-2019,Fakultatives Referendum,Nachrichtendienstgesetz,3,42.94,1.0,65.51,5329183.0,2288549.0,2227133.0,54377.0,Sicherheitspolitik,Öffentliche Sicherheit,Staatsschutz,1.0,1,1,1,35,5,145,41,561,1.0,2.0,1.0,,1.0,2.0,5.0,,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,https://anneepolitique.swiss/prozesse/55016,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20140022,https://swissvotes.ch/vote/607.00,2
608.0,2016-11-27,2015-2019,Volksinitiative,Atomausstiegsinitiative,1,45.38,0.0,45.8,5336711.0,2421998.0,2400269.0,14289.0,Energie,Kernenergie,,2.0,2,2,2,13,32,59,134,196,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,2.0,2.0,3.0,1.0,5.0,2.0,,,,,1.0,,1.0,,,,,,,,,2.0,,,,https://anneepolitique.swiss/prozesse/55930,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130074,https://swissvotes.ch/vote/608.00,3
609.0,2017-02-12,2015-2019,Obligatorisches Referendum,Erleichterte Einbürgerung der dritten Ausländergeneration,3,46.84,1.0,60.41,5344186.0,2503450.0,2482471.0,13948.0,Staatsordnung,Rechtsordnung,Bürgerrecht,1.0,1,1,1,25,19,122,75,0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,3.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/56183,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20080432,https://swissvotes.ch/vote/609.00,1
610.0,2017-02-12,2015-2019,Obligatorisches Referendum,Fonds für die Nationalstrassen und den Agglomerationsverkehr (NAF),3,46.62,1.0,61.95,5344186.0,2491320.0,2427529.0,55963.0,Verkehr & Infrastruktur,Verkehrspolitik,,1.0,1,1,1,41,1,146,48,0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,https://anneepolitique.swiss/prozesse/56713,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20150023,https://swissvotes.ch/vote/610.00,1
611.0,2017-02-12,2015-2019,Fakultatives Referendum,Unternehmenssteuerreform III,3,46.61,0.0,40.92,5344186.0,2490785.0,2417473.0,64859.0,Öffentliche Finanzen,Steuerwesen,Direkte Steuern,1.0,1,1,1,29,10,139,55,565,1.0,2.0,1.0,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,2.0,,,2.0,,,,,,5.0,1.0,1.0,,,,,,,1.0,,,https://anneepolitique.swiss/dossiers/25,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20150049,https://swissvotes.ch/vote/611.00,2
612.0,2017-05-21,2015-2019,Fakultatives Referendum,Energiegesetz,1,42.89,1.0,58.22,5356538.0,2297296.0,2271316.0,19369.0,Energie,Energiepolitik,,1.0,1,1,1,35,6,120,72,684,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,3.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,,,https://anneepolitique.swiss/prozesse/19708,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20130074,https://swissvotes.ch/vote/612.00,2
613.0,2017-09-24,2015-2019,Direkter Gegenentwurf,Bundesbeschluss über die Ernährungssicherheit,3,47.11,1.0,78.73,5372748.0,2531209.0,2468099.0,54913.0,Landwirtschaft,Agrarpolitik,,1.0,1,1,1,36,4,175,5,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,https://anneepolitique.swiss/prozesse/16212,https://www.parlament.ch/de/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20150050,https://swissvotes.ch/vote/613.00,4
